Index,Parent_File,Ground_Truth,Prediction,Delta1_Met,Raw_Output
21,rgb/kitchen_04.png,2.759594110017548,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
22,rgb/kitchen_05.png,1.667048142214084,1.08,0,<think>The target is at the Y degree ring...</think><answer>1.08</answer>
23,rgb/kitchen_06.png,2.5818265049210343,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
24,rgb/kitchen_07.png,5.516136415655756,4.03,0,<think>The target is at the Y degree ring...</think><answer>4.03</answer>
25,rgb/kitchen_08.png,4.502174410620279,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
26,rgb/lab_01.png,2.4536507209887852,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
27,rgb/lab_02.png,7.434195468070497,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
28,rgb/lab_03.png,2.145418478675517,2.05,1,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
29,rgb/lab_04.png,1.5716792553597312,1.52,1,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
30,rgb/lab_05.png,5.22392614633402,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
31,rgb/lab_06.png,2.9175249866483552,2.05,0,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
32,rgb/lab_07.png,5.254444190127413,0.98,0,<think>The target is at the Y degree ring...</think><answer>0.98</answer>
33,rgb/lab_08.png,7.153429465171283,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
34,rgb/lab_09.png,3.064774547951476,2.34,0,<think>The target is at the Y degree ring...</think><answer>2.34</answer>
35,rgb/lab_10.png,6.166170748455024,3.27,0,<think>The target is at the Y degree ring...</think><answer>3.27</answer>
36,rgb/lab_11.png,7.364003967345693,1.2,0,<think>The target is at the Y degree ring...</think><answer>1.2</answer>
37,rgb/lectureroom_01.png,8.690012970168612,3.94,0,<think>The target is at the Y degree ring...</think><answer>3.94</answer>
38,rgb/lectureroom_02.png,1.6601815823605701,2.05,1,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
39,rgb/lectureroom_03.png,1.53353170061799,0.75,0,<think>The target is at the Y degree ring...</think><answer>0.75</answer>
40,rgb/lectureroom_04.png,3.6636911573968103,3.26,1,<think>The target is at the Y degree ring...</think><answer>3.26</answer>
41,rgb/lectureroom_05.png,2.831311512932021,1.93,0,<think>The target is at the Y degree ring...</think><answer>1.93</answer>
42,rgb/lectureroom_06.png,11.21080338750286,4.73,0,<think>The target is at the Y degree ring...</think><answer>4.73</answer>
43,rgb/lectureroom_07.png,6.369115739681086,1.92,0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
44,rgb/lectureroom_08.png,9.618524452582589,4.31,0,<think>The target is at the Y degree ring...</think><answer>4.31</answer>
45,rgb/lectureroom_09.png,14.384679942015717,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
46,rgb/lectureroom_10.png,7.24956130312047,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
47,rgb/livingroom_01.png,2.458991378652628,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
48,rgb/livingroom_02.png,1.7814908064393071,1.79,1,<think>The target is at the Y degree ring...</think><answer>1.79</answer>
49,rgb/livingroom_03.png,3.019760433356222,2.43,1,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
50,rgb/livingroom_04.png,2.147707331960021,1.87,1,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
51,rgb/livingroom_05.png,2.425421530479896,3.07,0,<think>The target is at the Y degree ring...</think><answer>3.07</answer>
52,rgb/livingroom_06.png,3.093766689555199,3.12,1,<think>The target is at the Y degree ring...</think><answer>3.12</answer>
53,rgb/livingroom_07.png,2.063019760433356,2.43,1,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
54,rgb/livingroom_08.png,3.633173113603418,3.28,1,<think>The target is at the Y degree ring...</think><answer>3.28</answer>
55,rgb/livingroom_09.png,1.028458075837338,1.09,1,<think>The target is at the Y degree ring...</think><answer>1.09</answer>
56,rgb/livingroom_10.png,1.046005951018539,1.05,1,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
57,rgb/livingroom_11.png,2.465094987411307,2.14,1,<think>The target is at the Y degree ring...</think><answer>2.14</answer>
58,rgb/livingroom_12.png,2.49408712901503,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
59,rgb/livingroom_13.png,1.7830167086289772,1.67,1,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
60,rgb/livingroom_14.png,2.220187685969329,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
61,rgb/livingroom_15.png,6.699473563744564,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
62,rgb/meetingroom_01.png,1.85168230716411,2.13,1,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
63,rgb/meetingroom_02.png,0.932326237888151,0.91,1,<think>The target is at the Y degree ring...</think><answer>0.91</answer>
64,rgb/meetingroom_03.png,3.113603418020905,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
65,rgb/meetingroom_04.png,3.392843518730449,2.16,0,<think>The target is at the Y degree ring...</think><answer>2.16</answer>
66,rgb/meetingroom_05.png,2.146181429770351,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
67,rgb/meetingroom_06.png,1.690699626153963,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
68,rgb/meetingroom_07.png,2.273594262607766,1.84,1,<think>The target is at the Y degree ring...</think><answer>1.84</answer>
69,rgb/meetingroom_08.png,3.968871595330739,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
70,rgb/office_01.png,3.250934615091172,1.94,0,<think>The target is at the Y degree ring...</think><answer>1.94</answer>
71,rgb/office_02.png,1.3916227969787132,2.07,0,<think>The target is at the Y degree ring...</think><answer>2.07</answer>
72,rgb/office_03.png,4.417486839093614,1.97,0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
73,rgb/office_04.png,2.680247196154726,1.94,0,<think>The target is at the Y degree ring...</think><answer>1.94</answer>
74,rgb/office_05.png,2.766460669871061,0.98,0,<think>The target is at the Y degree ring...</think><answer>0.98</answer>
75,rgb/office_06.png,1.956969558251316,2.7,0,<think>The target is at the Y degree ring...</think><answer>2.7</answer>
76,rgb/office_07.png,0.7202258335240711,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
77,rgb/office_08.png,3.221942473487449,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
78,rgb/restaurant_01.png,3.525597009231708,0.97,0,<think>The target is at the Y degree ring...</think><answer>0.97</answer>
79,rgb/restaurant_02.png,7.27168688487068,0.86,0,<think>The target is at the Y degree ring...</think><answer>0.86</answer>
80,rgb/restaurant_03.png,2.826733806363012,2.51,1,<think>The target is at the Y degree ring...</think><answer>2.51</answer>
81,rgb/restaurant_04.png,1.673914702067597,2.14,0,<think>The target is at the Y degree ring...</think><answer>2.14</answer>
82,rgb/restaurant_05.png,5.278095674067292,1.65,0,<think>The target is at the Y degree ring...</think><answer>1.65</answer>
83,rgb/restaurant_06.png,2.6405737392233153,2.05,0,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
84,rgb/restaurant_07.png,1.25658045319295,1.52,1,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
85,rgb/restaurant_08.png,2.8496223392080573,3.21,1,<think>The target is at the Y degree ring...</think><answer>3.21</answer>
86,rgb/restaurant_09.png,2.268253604943923,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
87,rgb/restaurant_10.png,2.420080872816052,2.43,1,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
88,rgb/restaurant_11.png,2.4269474326695653,1.92,0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
89,rgb/restaurant_12.png,1.438162813763637,1.45,1,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
90,rgb/restroom_01.png,0.9941252765697711,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
91,rgb/restroom_02.png,3.472953383688105,2.13,0,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
92,rgb/storageroom_01.png,3.294422827496757,1.97,0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
93,rgb/storageroom_02.png,2.02410925459678,1.5,0,<think>The target is at the Y degree ring...</think><answer>1.5</answer>
94,rgb/storageroom_03.png,2.614633401998932,2.3,1,<think>The target is at the Y degree ring...</think><answer>2.3</answer>
95,rgb/storageroom_04.png,2.36591134508278,1.53,0,<think>The target is at the Y degree ring...</think><answer>1.53</answer>
96,rgb/storageroom_05.png,4.01007095445182,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
97,rgb/storageroom_06.png,3.012893873502708,1.92,0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
98,rgb/storageroom_07.png,5.156786449988556,3.52,0,<think>The target is at the Y degree ring...</think><answer>3.52</answer>
99,rgb/storageroom_08.png,1.715877012283512,1.42,1,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
100,rgb/corridor_01.png,2.036316472114137,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
101,rgb/corridor_02.png,2.8915846494239723,1.43,0,<think>The target is at the Y degree ring...</think><answer>1.43</answer>
102,rgb/corridor_03.png,3.978789959563592,3.41,1,<think>The target is at the Y degree ring...</think><answer>3.41</answer>
103,rgb/corridor_04.png,4.004730296787976,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
104,rgb/corridor_05.png,4.165712977798123,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
105,rgb/corridor_06.png,1.698329137102311,1.48,1,<think>The target is at the Y degree ring...</think><answer>1.48</answer>
106,rgb/corridor_07.png,6.073090714885176,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
107,rgb/corridor_08.png,2.438391699092088,1.73,0,<think>The target is at the Y degree ring...</think><answer>1.73</answer>
108,rgb/corridor_09.png,3.054093232623788,3.08,1,<think>The target is at the Y degree ring...</think><answer>3.08</answer>
109,rgb/corridor_10.png,4.3877317463950565,1.79,0,<think>The target is at the Y degree ring...</think><answer>1.79</answer>
110,rgb/factory_01.png,1.263447013046463,1.24,1,<think>The target is at the Y degree ring...</think><answer>1.24</answer>
111,rgb/factory_02.png,3.179217212176699,2.35,0,<think>The target is at the Y degree ring...</think><answer>2.35</answer>
112,rgb/factory_03.png,4.057373922331578,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
113,rgb/factory_04.png,4.782177462424658,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
114,rgb/factory_05.png,3.3890287632562752,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
115,rgb/factory_06.png,1.976806286717021,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
116,rgb/factory_07.png,1.509117265583276,0.98,0,<think>The target is at the Y degree ring...</think><answer>0.98</answer>
117,rgb/factory_08.png,1.10780498970016,0.84,0,<think>The target is at the Y degree ring...</think><answer>0.84</answer>
118,rgb/kitchen_01.png,1.399252307927061,2.3,0,<think>The target is at the Y degree ring...</think><answer>2.3</answer>
119,rgb/kitchen_02.png,1.6952773327229722,1.29,0,<think>The target is at the Y degree ring...</think><answer>1.29</answer>
120,rgb/kitchen_03.png,1.839475089646753,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
121,rgb/kitchen_04.png,1.25505455100328,1.54,1,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
122,rgb/kitchen_05.png,1.528953994048981,1.06,0,<think>The target is at the Y degree ring...</think><answer>1.06</answer>
123,rgb/kitchen_06.png,2.6359960326543073,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
124,rgb/kitchen_07.png,5.070572976272221,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
125,rgb/kitchen_08.png,1.255817502098115,1.05,1,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
126,rgb/lab_01.png,4.444190127412833,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
127,rgb/lab_02.png,2.784008545052262,1.97,0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
128,rgb/lab_03.png,3.242542153047989,2.05,0,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
129,rgb/lab_04.png,3.015182726787213,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
130,rgb/lab_05.png,2.339971007858396,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
131,rgb/lab_06.png,2.681010147249561,1.97,0,<think>The target is at the Y degree ring...</think><answer>1.97</answer>
132,rgb/lab_07.png,5.293354695963988,0.98,0,<think>The target is at the Y degree ring...</think><answer>0.98</answer>
133,rgb/lab_08.png,6.043335622186618,1.4,0,<think>The target is at the Y degree ring...</think><answer>1.4</answer>
134,rgb/lab_09.png,2.4101625085831992,2.05,1,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
135,rgb/lab_10.png,6.95048447394522,3.78,0,<think>The target is at the Y degree ring...</think><answer>3.78</answer>
136,rgb/lab_11.png,2.259098191805905,0.98,0,<think>The target is at the Y degree ring...</think><answer>0.98</answer>
137,rgb/lectureroom_01.png,9.026474402990768,5.7,0,<think>The target is at the Y degree ring...</think><answer>5.7</answer>
138,rgb/lectureroom_02.png,3.218127718013275,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
139,rgb/lectureroom_03.png,1.512169069962615,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
140,rgb/lectureroom_04.png,2.882429236285954,3.51,1,<think>The target is at the Y degree ring...</think><answer>3.51</answer>
141,rgb/lectureroom_05.png,2.468909742885481,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
142,rgb/lectureroom_06.png,8.742656595712214,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
143,rgb/lectureroom_07.png,8.113984893568322,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
144,rgb/lectureroom_08.png,6.140993362325475,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
145,rgb/lectureroom_09.png,9.554436560616464,1.37,0,<think>The target is at the Y degree ring...</think><answer>1.37</answer>
146,rgb/lectureroom_10.png,4.997329671168078,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
147,rgb/livingroom_01.png,3.395895323109788,1.82,0,<think>The target is at the Y degree ring...</think><answer>1.82</answer>
148,rgb/livingroom_02.png,2.024872205691615,1.87,1,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
149,rgb/livingroom_03.png,3.148699168383306,2.43,0,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
150,rgb/livingroom_04.png,5.107957579919127,1.69,0,<think>The target is at the Y degree ring...</think><answer>1.69</answer>
151,rgb/livingroom_05.png,2.6741435873960473,3.27,1,<think>The target is at the Y degree ring...</think><answer>3.27</answer>
152,rgb/livingroom_06.png,3.073929961089494,3.21,1,<think>The target is at the Y degree ring...</think><answer>3.21</answer>
153,rgb/livingroom_07.png,2.119478141451133,2.05,1,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
154,rgb/livingroom_08.png,1.9195849546044101,3.48,0,<think>The target is at the Y degree ring...</think><answer>3.48</answer>
155,rgb/livingroom_09.png,1.117723353933013,0.93,1,<think>The target is at the Y degree ring...</think><answer>0.93</answer>
156,rgb/livingroom_10.png,1.2764171816586551,1.05,1,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
157,rgb/livingroom_11.png,2.5734340428778513,2.19,1,<think>The target is at the Y degree ring...</think><answer>2.19</answer>
158,rgb/livingroom_12.png,1.821927214465552,1.62,1,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
159,rgb/livingroom_13.png,2.40863660639353,3.49,0,<think>The target is at the Y degree ring...</think><answer>3.49</answer>
160,rgb/livingroom_14.png,1.928740367742427,1.95,1,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
161,rgb/livingroom_15.png,0.6424048218509191,2.43,0,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
162,rgb/meetingroom_01.png,2.21713588158999,2.14,1,<think>The target is at the Y degree ring...</think><answer>2.14</answer>
163,rgb/meetingroom_02.png,0.7385366598001061,0.93,0,<think>The target is at the Y degree ring...</think><answer>0.93</answer>
164,rgb/meetingroom_03.png,3.031204699778744,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
165,rgb/meetingroom_04.png,2.034027618829633,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
166,rgb/meetingroom_05.png,2.021057450217441,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
167,rgb/meetingroom_06.png,3.370717936980239,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
168,rgb/meetingroom_07.png,2.1538109407187,1.84,1,<think>The target is at the Y degree ring...</think><answer>1.84</answer>
169,rgb/meetingroom_08.png,2.574196993972686,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
170,rgb/office_01.png,5.624475471122301,3.52,0,<think>The target is at the Y degree ring...</think><answer>3.52</answer>
171,rgb/office_02.png,3.34859235523003,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
172,rgb/office_03.png,3.286793316548409,2.09,0,<think>The target is at the Y degree ring...</think><answer>2.09</answer>
173,rgb/office_04.png,2.8542000457770653,1.95,0,<think>The target is at the Y degree ring...</think><answer>1.95</answer>
174,rgb/office_05.png,3.7949187457084,1.04,0,<think>The target is at the Y degree ring...</think><answer>1.04</answer>
175,rgb/office_06.png,1.607537956816968,1.52,1,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
176,rgb/office_07.png,1.536583504997329,1.45,1,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
177,rgb/office_08.png,2.365148393987945,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
178,rgb/restaurant_01.png,5.376516365300985,2.53,0,<think>The target is at the Y degree ring...</think><answer>2.53</answer>
179,rgb/restaurant_02.png,3.141832608529793,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
180,rgb/restaurant_03.png,2.134737163347829,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
