Index,Parent_File,Ground_Truth,Prediction,Delta1_Met,Raw_Output
35,rgb/lab_10.png,6.166170748455024,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
36,rgb/lab_11.png,7.364003967345693,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
37,rgb/lectureroom_01.png,8.690012970168612,4.23,0,<think>The target is at the Y degree ring...</think><answer>4.23</answer>
38,rgb/lectureroom_02.png,1.6601815823605701,1.92,1,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
39,rgb/lectureroom_03.png,1.53353170061799,1.52,1,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
40,rgb/lectureroom_04.png,3.6636911573968103,2.53,0,<think>The target is at the Y degree ring...</think><answer>2.53</answer>
41,rgb/lectureroom_05.png,2.831311512932021,1.46,0,<think>The target is at the Y degree ring...</think><answer>1.46</answer>
42,rgb/lectureroom_06.png,11.21080338750286,4.16,0,<think>The target is at the Y degree ring...</think><answer>4.16</answer>
43,rgb/lectureroom_07.png,6.369115739681086,1.37,0,<think>The target is at the Y degree ring...</think><answer>1.37</answer>
44,rgb/lectureroom_08.png,9.618524452582589,3.51,0,<think>The target is at the Y degree ring...</think><answer>3.51</answer>
45,rgb/lectureroom_09.png,14.384679942015717,1.37,0,<think>The target is at the Y degree ring...</think><answer>1.37</answer>
46,rgb/lectureroom_10.png,7.24956130312047,1.35,0,<think>The target is at the Y degree ring...</think><answer>1.35</answer>
47,rgb/livingroom_01.png,2.458991378652628,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
48,rgb/livingroom_02.png,1.7814908064393071,1.54,1,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
49,rgb/livingroom_03.png,3.019760433356222,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
50,rgb/livingroom_04.png,2.147707331960021,2.53,1,<think>The target is at the Y degree ring...</think><answer>2.53</answer>
51,rgb/livingroom_05.png,2.425421530479896,2.34,1,<think>The target is at the Y degree ring...</think><answer>2.34</answer>
52,rgb/livingroom_06.png,3.093766689555199,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
53,rgb/livingroom_07.png,2.063019760433356,2.13,1,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
54,rgb/livingroom_08.png,3.633173113603418,2.57,0,<think>The target is at the Y degree ring...</think><answer>2.57</answer>
55,rgb/livingroom_09.png,1.028458075837338,1.03,1,<think>The target is at the Y degree ring...</think><answer>1.03</answer>
56,rgb/livingroom_10.png,1.046005951018539,2.31,0,<think>The target is at the Y degree ring...</think><answer>2.31</answer>
57,rgb/livingroom_11.png,2.465094987411307,1.87,0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
58,rgb/livingroom_12.png,2.49408712901503,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
59,rgb/livingroom_13.png,1.7830167086289772,1.92,1,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
60,rgb/livingroom_14.png,2.220187685969329,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
61,rgb/livingroom_15.png,6.699473563744564,2.03,0,<think>The target is at the Y degree ring...</think><answer>2.03</answer>
62,rgb/meetingroom_01.png,1.85168230716411,1.73,1,<think>The target is at the Y degree ring...</think><answer>1.73</answer>
63,rgb/meetingroom_02.png,0.932326237888151,0.92,1,<think>The target is at the Y degree ring...</think><answer>0.92</answer>
64,rgb/meetingroom_03.png,3.113603418020905,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
65,rgb/meetingroom_04.png,3.392843518730449,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
66,rgb/meetingroom_05.png,2.146181429770351,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
67,rgb/meetingroom_06.png,1.690699626153963,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
68,rgb/meetingroom_07.png,2.273594262607766,1.37,0,<think>The target is at the Y degree ring...</think><answer>1.37</answer>
69,rgb/meetingroom_08.png,3.968871595330739,2.13,0,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
70,rgb/office_01.png,3.250934615091172,1.46,0,<think>The target is at the Y degree ring...</think><answer>1.46</answer>
71,rgb/office_02.png,1.3916227969787132,1.73,1,<think>The target is at the Y degree ring...</think><answer>1.73</answer>
72,rgb/office_03.png,4.417486839093614,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
73,rgb/office_04.png,2.680247196154726,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
74,rgb/office_05.png,2.766460669871061,0.81,0,<think>The target is at the Y degree ring...</think><answer>0.81</answer>
75,rgb/office_06.png,1.956969558251316,1.78,1,<think>The target is at the Y degree ring...</think><answer>1.78</answer>
76,rgb/office_07.png,0.7202258335240711,1.13,0,<think>The target is at the Y degree ring...</think><answer>1.13</answer>
77,rgb/office_08.png,3.221942473487449,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
78,rgb/restaurant_01.png,3.525597009231708,2.43,0,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
79,rgb/restaurant_02.png,7.27168688487068,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
80,rgb/restaurant_03.png,2.826733806363012,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
81,rgb/restaurant_04.png,1.673914702067597,1.57,1,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
82,rgb/restaurant_05.png,5.278095674067292,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
83,rgb/restaurant_06.png,2.6405737392233153,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
84,rgb/restaurant_07.png,1.25658045319295,1.37,1,<think>The target is at the Y degree ring...</think><answer>1.37</answer>
85,rgb/restaurant_08.png,2.8496223392080573,1.3,0,<think>The target is at the Y degree ring...</think><answer>1.3</answer>
86,rgb/restaurant_09.png,2.268253604943923,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
87,rgb/restaurant_10.png,2.420080872816052,2.13,1,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
88,rgb/restaurant_11.png,2.4269474326695653,2.13,1,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
89,rgb/restaurant_12.png,1.438162813763637,1.23,1,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
90,rgb/restroom_01.png,0.9941252765697711,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
91,rgb/restroom_02.png,3.472953383688105,1.43,0,<think>The target is at the Y degree ring...</think><answer>1.43</answer>
92,rgb/storageroom_01.png,3.294422827496757,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
93,rgb/storageroom_02.png,2.02410925459678,2.83,0,<think>The target is at the Y degree ring...</think><answer>2.83</answer>
94,rgb/storageroom_03.png,2.614633401998932,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
95,rgb/storageroom_04.png,2.36591134508278,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
96,rgb/storageroom_05.png,4.01007095445182,1.24,0,<think>The target is at the Y degree ring...</think><answer>1.24</answer>
97,rgb/storageroom_06.png,3.012893873502708,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
98,rgb/storageroom_07.png,5.156786449988556,2.51,0,<think>The target is at the Y degree ring...</think><answer>2.51</answer>
99,rgb/storageroom_08.png,1.715877012283512,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
100,rgb/corridor_01.png,2.036316472114137,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
101,rgb/corridor_02.png,2.8915846494239723,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
102,rgb/corridor_03.png,3.978789959563592,2.43,0,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
103,rgb/corridor_04.png,4.004730296787976,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
104,rgb/corridor_05.png,4.165712977798123,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
105,rgb/corridor_06.png,1.698329137102311,1.24,0,<think>The target is at the Y degree ring...</think><answer>1.24</answer>
106,rgb/corridor_07.png,6.073090714885176,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
107,rgb/corridor_08.png,2.438391699092088,1.82,0,<think>The target is at the Y degree ring...</think><answer>1.82</answer>
108,rgb/corridor_09.png,3.054093232623788,2.35,0,<think>The target is at the Y degree ring...</think><answer>2.35</answer>
109,rgb/corridor_10.png,4.3877317463950565,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
110,rgb/factory_01.png,1.263447013046463,1.24,1,<think>The target is at the Y degree ring...</think><answer>1.24</answer>
111,rgb/factory_02.png,3.179217212176699,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
112,rgb/factory_03.png,4.057373922331578,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
113,rgb/factory_04.png,4.782177462424658,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
114,rgb/factory_05.png,3.3890287632562752,1.72,0,<think>The target is at the Y degree ring...</think><answer>1.72</answer>
115,rgb/factory_06.png,1.976806286717021,1.28,0,<think>The target is at the Y degree ring...</think><answer>1.28</answer>
116,rgb/factory_07.png,1.509117265583276,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
117,rgb/factory_08.png,1.10780498970016,1.08,1,<think>The target is at the Y degree ring...</think><answer>1.08</answer>
118,rgb/kitchen_01.png,1.399252307927061,1.57,1,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
119,rgb/kitchen_02.png,1.6952773327229722,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
120,rgb/kitchen_03.png,1.839475089646753,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
121,rgb/kitchen_04.png,1.25505455100328,1.02,1,<think>The target is at the Y degree ring...</think><answer>1.02</answer>
122,rgb/kitchen_05.png,1.528953994048981,0.95,0,<think>The target is at the Y degree ring...</think><answer>0.95</answer>
123,rgb/kitchen_06.png,2.6359960326543073,1.05,0,<think>The target is at the Y degree ring...</think><answer>1.05</answer>
124,rgb/kitchen_07.png,5.070572976272221,2.51,0,<think>The target is at the Y degree ring...</think><answer>2.51</answer>
125,rgb/kitchen_08.png,1.255817502098115,0.92,0,<think>The target is at the Y degree ring...</think><answer>0.92</answer>
126,rgb/lab_01.png,4.444190127412833,1.72,0,<think>The target is at the Y degree ring...</think><answer>1.72</answer>
127,rgb/lab_02.png,2.784008545052262,1.92,0,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
128,rgb/lab_03.png,3.242542153047989,1.28,0,<think>The target is at the Y degree ring...</think><answer>1.28</answer>
129,rgb/lab_04.png,3.015182726787213,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
130,rgb/lab_05.png,2.339971007858396,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
131,rgb/lab_06.png,2.681010147249561,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
132,rgb/lab_07.png,5.293354695963988,1.73,0,<think>The target is at the Y degree ring...</think><answer>1.73</answer>
133,rgb/lab_08.png,6.043335622186618,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
134,rgb/lab_09.png,2.4101625085831992,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
135,rgb/lab_10.png,6.95048447394522,2.05,0,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
136,rgb/lab_11.png,2.259098191805905,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
137,rgb/lectureroom_01.png,9.026474402990768,4.23,0,<think>The target is at the Y degree ring...</think><answer>4.23</answer>
138,rgb/lectureroom_02.png,3.218127718013275,1.87,0,<think>The target is at the Y degree ring...</think><answer>1.87</answer>
139,rgb/lectureroom_03.png,1.512169069962615,1.57,1,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
140,rgb/lectureroom_04.png,2.882429236285954,2.6,1,<think>The target is at the Y degree ring...</think><answer>2.6</answer>
141,rgb/lectureroom_05.png,2.468909742885481,1.52,0,<think>The target is at the Y degree ring...</think><answer>1.52</answer>
142,rgb/lectureroom_06.png,8.742656595712214,1.35,0,<think>The target is at the Y degree ring...</think><answer>1.35</answer>
143,rgb/lectureroom_07.png,8.113984893568322,2.08,0,<think>The target is at the Y degree ring...</think><answer>2.08</answer>
144,rgb/lectureroom_08.png,6.140993362325475,3.51,0,<think>The target is at the Y degree ring...</think><answer>3.51</answer>
145,rgb/lectureroom_09.png,9.554436560616464,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
146,rgb/lectureroom_10.png,4.997329671168078,1.35,0,<think>The target is at the Y degree ring...</think><answer>1.35</answer>
147,rgb/livingroom_01.png,3.395895323109788,1.45,0,<think>The target is at the Y degree ring...</think><answer>1.45</answer>
148,rgb/livingroom_02.png,2.024872205691615,1.82,1,<think>The target is at the Y degree ring...</think><answer>1.82</answer>
149,rgb/livingroom_03.png,3.148699168383306,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
150,rgb/livingroom_04.png,5.107957579919127,2.57,0,<think>The target is at the Y degree ring...</think><answer>2.57</answer>
151,rgb/livingroom_05.png,2.6741435873960473,2.43,1,<think>The target is at the Y degree ring...</think><answer>2.43</answer>
152,rgb/livingroom_06.png,3.073929961089494,2.41,0,<think>The target is at the Y degree ring...</think><answer>2.41</answer>
153,rgb/livingroom_07.png,2.119478141451133,2.13,1,<think>The target is at the Y degree ring...</think><answer>2.13</answer>
154,rgb/livingroom_08.png,1.9195849546044101,2.61,0,<think>The target is at the Y degree ring...</think><answer>2.61</answer>
155,rgb/livingroom_09.png,1.117723353933013,0.91,1,<think>The target is at the Y degree ring...</think><answer>0.91</answer>
156,rgb/livingroom_10.png,1.2764171816586551,1.23,1,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
157,rgb/livingroom_11.png,2.5734340428778513,1.93,0,<think>The target is at the Y degree ring...</think><answer>1.93</answer>
158,rgb/livingroom_12.png,1.821927214465552,1.42,0,<think>The target is at the Y degree ring...</think><answer>1.42</answer>
159,rgb/livingroom_13.png,2.40863660639353,2.05,1,<think>The target is at the Y degree ring...</think><answer>2.05</answer>
160,rgb/livingroom_14.png,1.928740367742427,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
161,rgb/livingroom_15.png,0.6424048218509191,2.03,0,<think>The target is at the Y degree ring...</think><answer>2.03</answer>
162,rgb/meetingroom_01.png,2.21713588158999,1.92,1,<think>The target is at the Y degree ring...</think><answer>1.92</answer>
163,rgb/meetingroom_02.png,0.7385366598001061,0.92,1,<think>The target is at the Y degree ring...</think><answer>0.92</answer>
164,rgb/meetingroom_03.png,3.031204699778744,1.32,0,<think>The target is at the Y degree ring...</think><answer>1.32</answer>
165,rgb/meetingroom_04.png,2.034027618829633,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
166,rgb/meetingroom_05.png,2.021057450217441,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
167,rgb/meetingroom_06.png,3.370717936980239,1.23,0,<think>The target is at the Y degree ring...</think><answer>1.23</answer>
168,rgb/meetingroom_07.png,2.1538109407187,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
169,rgb/meetingroom_08.png,2.574196993972686,1.07,0,<think>The target is at the Y degree ring...</think><answer>1.07</answer>
170,rgb/office_01.png,5.624475471122301,1.57,0,<think>The target is at the Y degree ring...</think><answer>1.57</answer>
171,rgb/office_02.png,3.34859235523003,1.67,0,<think>The target is at the Y degree ring...</think><answer>1.67</answer>
172,rgb/office_03.png,3.286793316548409,1.54,0,<think>The target is at the Y degree ring...</think><answer>1.54</answer>
173,rgb/office_04.png,2.8542000457770653,1.62,0,<think>The target is at the Y degree ring...</think><answer>1.62</answer>
174,rgb/office_05.png,3.7949187457084,0.81,0,<think>The target is at the Y degree ring...</think><answer>0.81</answer>
